date,precipitation (mm),temperature (°C),potential evapotranspiration (mm),flow (m³/s),suspended sediment (mg/L),total phosphorus (mg/L),nitrate (mg/L)
1995-11-28,0.47118,6.48259,0.02751,12.55770,13.39475,0.34693,7.81185
1995-11-29,0.24218,5.19681,0.00389,11.39275,13.44945,0.34947,7.76115
1995-11-30,0.03280,8.38563,0.14709,10.33985,13.28580,0.35044,7.45355
1995-12-01,0.52488,7.25155,0.06410,9.49410,13.75650,0.35048,7.25695
1995-12-02,0.01698,3.92502,0.07001,8.69490,13.68350,0.35001,7.35315
1995-12-03,0.00954,2.19066,0.00000,7.97665,13.73580,0.34782,7.43665
1995-12-04,0.01031,2.00833,0.00749,7.41000,13.79125,0.34279,7.44665
1995-12-05,0.03702,3.14803,0.00060,6.94020,13.92410,0.33718,7.34560
1995-12-06,0.08590,2.26346,0.02969,6.56275,14.05635,0.32913,7.26795
1995-12-07,0.94517,3.66554,0.02138,6.41195,14.77650,0.32148,7.10830
1995-12-08,0.58161,5.55783,0.17944,6.29600,14.91010,0.31434,6.87410
1995-12-09,0.00009,1.25749,0.00000,6.13915,14.60195,0.31886,6.94930
1995-12-10,5.14256,3.61880,0.29423,8.42690,17.85000,0.29409,6.54155
1995-12-11,0.25301,3.10150,0.26292,9.84590,15.44505,0.28405,7.19645
1995-12-12,0.00005,-2.34100,0.00119,10.20655,14.39245,0.29623,7.74690
1995-12-13,0.23196,0.21507,0.56921,9.73770,13.99760,0.32394,7.98465
1995-12-14,12.52594,6.80261,0.56559,30.46290,21.25550,0.25759,6.89380
1995-12-15,2.74085,9.96492,0.16658,36.47095,18.24950,0.26122,7.24290
1995-12-16,6.86493,9.00621,0.17584,48.49355,21.53450,0.25741,7.41325
1995-12-17,1.07837,3.07419,0.00023,43.35120,19.37850,0.28067,8.59540
1995-12-18,0.93520,5.08482,0.01375,36.89790,18.73250,0.29973,8.99155
1995-12-19,2.24839,7.29730,0.01487,33.59390,19.52950,0.30866,8.68100
1995-12-20,7.47845,5.30453,0.04806,45.27405,23.36600,0.27798,8.13670
1995-12-21,0.33631,-0.81543,0.00000,40.61500,20.27150,0.28778,9.12470
1995-12-22,0.18748,-2.97065,0.00000,34.29080,19.28750,0.30252,9.51055
1995-12-23,0.22863,1.18315,0.09708,29.02600,18.90800,0.31450,9.44430
1995-12-24,9.50749,5.16072,0.19677,45.25750,24.05300,0.26834,8.40180
1995-12-25,0.02137,2.33103,0.03311,41.82950,20.59750,0.27529,8.91450
1995-12-26,5.63860,5.43419,0.00361,47.70400,23.09450,0.26561,8.56895
1995-12-27,0.62766,7.04709,0.12113,41.99650,20.79900,0.27687,8.70985
1995-12-28,10.42321,7.11048,0.05016,62.91900,26.59100,0.24184,8.21965
1995-12-29,2.90602,5.42990,0.00597,60.89850,24.45200,0.24780,8.56375
1995-12-30,7.81016,7.25191,0.25539,76.05000,27.43750,0.23126,7.97900
1995-12-31,0.00000,6.34091,0.13068,64.14200,23.76400,0.24458,9.03545
1996-01-01,2.47207,8.63791,0.47893,59.35250,23.63550,0.24883,8.87480
1996-01-02,0.00887,4.01386,0.14755,50.29500,21.67950,0.25937,9.60365
1996-01-03,0.65189,4.14670,0.60009,42.94350,20.73800,0.26915,9.74930
1996-01-04,0.02946,4.06927,0.08838,36.71400,19.69150,0.27765,9.61310
1996-01-05,1.12635,9.10346,0.63055,32.60350,19.48950,0.28311,8.94875
1996-01-06,0.93520,9.90884,0.54032,29.22200,18.94250,0.28828,8.47245
1996-01-07,0.19830,9.71235,0.54683,25.91000,18.15450,0.29495,8.17315
1996-01-08,4.08840,8.83460,0.25412,29.03400,19.63600,0.28186,7.75605
1996-01-09,0.16819,4.97168,0.00372,27.84000,17.57750,0.28560,8.30160
1996-01-10,2.93549,2.82052,0.00348,30.35450,18.47850,0.28051,8.24190
1996-01-11,0.77620,4.42226,0.06054,29.19100,17.34700,0.28651,8.76220
1996-01-12,0.00000,4.51088,0.08855,26.55050,16.44250,0.29622,8.87125
1996-01-13,0.00000,3.96086,0.12471,23.80400,15.98965,0.30548,8.81950
1996-01-14,1.23507,1.71181,0.05133,22.23200,16.44300,0.30999,8.76050
1996-01-15,2.37596,-0.10881,0.20720,21.11550,16.52100,0.31239,8.84340
1996-01-16,0.14300,2.36045,0.18582,21.23000,15.60350,0.30979,8.25970
1996-01-17,0.20406,3.40573,0.11736,20.28800,15.13940,0.31368,8.58250
1996-01-18,0.22703,4.70032,0.22333,18.90600,14.99775,0.31984,8.55375
1996-01-19,0.00913,6.30616,0.26227,17.38050,14.66735,0.32633,8.34475
1996-01-20,0.00000,7.25477,0.30676,15.89705,14.43440,0.33180,8.06810
1996-01-21,0.00018,6.14125,0.11478,14.52300,14.24780,0.33668,7.91080
1996-01-22,0.13757,4.09527,0.00816,13.28235,14.14140,0.34055,7.91070
1996-01-23,0.30776,3.74640,0.09182,12.19830,14.20350,0.34326,7.86095
1996-01-24,2.39507,7.96831,0.38390,12.80575,15.47920,0.33406,7.32875
1996-01-25,0.62314,11.32192,0.79346,12.83920,14.73230,0.33037,7.13860
1996-01-26,0.54190,10.27628,0.80233,12.48180,14.40790,0.33259,7.09055
1996-01-27,2.83607,6.23615,0.27694,13.86025,15.69750,0.32424,7.17840
1996-01-28,7.03789,5.98814,0.36145,24.51835,18.36250,0.28304,7.17415
1996-01-29,2.61901,8.45520,1.08176,29.48345,16.89050,0.27922,7.28385
1996-01-30,0.02648,6.65320,1.29590,27.25400,15.11900,0.29543,7.78430
1996-01-31,2.68020,7.54595,0.27965,27.50960,16.42900,0.30172,7.76265
1996-02-01,1.44611,8.47998,0.35568,26.24425,16.18750,0.31080,7.78905
1996-02-02,2.51105,9.95633,0.74576,26.36225,16.85050,0.31156,7.61760
1996-02-03,6.54302,7.01775,0.09225,38.50550,20.03100,0.28081,7.21045
1996-02-04,2.16606,5.71651,0.18417,40.85500,18.94600,0.28097,8.06185
1996-02-05,1.68523,2.00614,0.18799,39.29900,18.59150,0.28929,8.97610
1996-02-06,4.89321,-0.05563,0.24020,38.68300,19.26250,0.29340,9.67535
1996-02-07,0.13484,0.83184,0.65178,38.53800,18.19500,0.29413,8.94790
1996-02-08,2.35564,-0.14028,0.55232,36.34250,18.40700,0.29968,9.79520
1996-02-09,2.83083,-0.71181,0.29641,33.25650,17.98500,0.30646,10.07825
1996-02-10,6.04092,-1.11570,0.06162,30.33700,17.71350,0.31183,10.00550
1996-02-11,0.88390,-2.76840,0.34773,27.16300,17.12050,0.31845,9.80000
1996-02-12,0.94262,-3.09566,0.27752,24.28400,16.44550,0.32448,9.51935
1996-02-13,0.98560,-4.18885,0.13761,21.77800,16.01100,0.32962,9.28745
1996-02-14,3.34385,-3.73944,0.12167,19.61400,15.70350,0.33430,9.06040
1996-02-15,0.85141,-2.83775,0.05665,17.73450,15.28500,0.33806,8.83475
1996-02-16,4.05764,-2.29179,0.07322,16.09580,15.07090,0.34151,8.65740
1996-02-17,3.39978,-0.73211,0.26691,15.92425,15.38900,0.33510,8.49430
1996-02-18,1.37329,1.97165,0.28030,25.69250,14.96335,0.28518,7.37225
1996-02-19,1.01776,2.91407,0.20122,51.98000,16.68100,0.23873,6.81200
1996-02-20,6.94122,6.03722,0.29035,130.79450,27.54850,0.19142,7.08670
1996-02-21,8.50939,5.86629,0.33654,157.77650,31.76700,0.19438,6.75880
1996-02-22,0.76566,4.97023,0.46646,126.93800,26.68900,0.21104,9.04270
1996-02-23,0.14842,3.91912,0.54508,101.25450,23.18100,0.22176,10.26390
1996-02-24,0.96067,3.94913,0.41418,83.54200,20.58600,0.22829,10.58420
1996-02-25,0.16436,3.41137,0.70072,69.59400,18.15650,0.23469,10.51445
1996-02-26,0.15183,1.17457,0.40462,59.08200,16.48150,0.24027,10.41465
1996-02-27,8.71254,3.79604,0.15431,86.96050,21.49900,0.20751,8.42230
1996-02-28,4.53281,1.97529,0.13895,99.53850,22.06850,0.20058,9.00890
1996-02-29,0.14438,1.08803,0.70939,87.59650,19.49650,0.21105,10.34485
1996-03-01,0.19795,0.65821,0.82261,76.29300,17.77350,0.21996,10.89015
1996-03-02,0.11935,-0.09189,0.70832,67.04450,16.26700,0.22699,10.92690
1996-03-03,0.06286,-0.67436,0.63309,59.63350,14.93000,0.23347,10.71190
1996-03-04,0.15726,0.81975,0.50121,53.68250,13.96970,0.23941,10.39185
1996-03-05,0.05057,4.91500,0.82412,48.76650,13.12415,0.24499,9.83440
1996-03-06,0.47831,6.31766,0.88822,44.89300,12.41935,0.24947,9.39085
1996-03-07,4.09894,9.10847,1.10494,50.08700,14.39085,0.23943,8.75840
1996-03-08,11.79214,8.79568,0.35502,104.87700,21.45900,0.19400,7.03490
1996-03-09,23.20979,6.70141,0.28911,274.25500,39.75350,0.15032,5.87215
1996-03-10,0.63587,5.63457,0.88128,228.31500,35.20250,0.16285,9.00505
1996-03-11,0.00220,5.79412,1.94789,189.45500,31.82900,0.16943,11.07865
1996-03-12,0.01007,5.06340,1.38800,161.72000,28.94500,0.17378,12.02775
1996-03-13,0.00000,5.42876,1.66795,141.60500,26.04550,0.17727,12.27450
1996-03-14,0.00000,4.16987,1.28821,126.41650,23.47150,0.18120,12.29400
1996-03-15,0.00393,3.65398,1.22935,114.57250,21.18500,0.18526,12.09700
1996-03-16,1.34367,5.66548,0.53406,107.81850,20.05300,0.18788,11.56850
1996-03-17,0.11061,3.86008,1.07800,99.55450,18.14000,0.19241,11.23755
1996-03-18,2.75999,1.00560,0.42426,102.51750,18.62250,0.19022,10.64805
1996-03-19,0.15311,0.95650,1.25594,95.67350,16.89700,0.19554,10.63720
1996-03-20,0.40119,1.72569,1.11898,89.04950,15.74850,0.20032,10.39220
1996-03-21,0.05211,2.46222,0.61065,82.90450,14.59000,0.20500,10.07980
1996-03-22,0.17563,3.20031,0.74295,77.58450,13.55805,0.20920,9.76345
1996-03-23,0.01300,3.50554,1.60306,72.85800,12.70675,0.21304,9.51125
1996-03-24,0.00544,6.03855,1.57966,68.64900,11.96085,0.21679,9.18110
1996-03-25,0.90500,8.33938,1.21349,65.78800,11.69540,0.21907,8.83320
1996-03-26,0.97659,7.77721,1.48736,63.32850,11.33045,0.22171,8.66005
1996-03-27,3.17093,8.99337,0.32497,70.74150,12.90240,0.21410,8.08530
1996-03-28,0.24061,11.13964,0.95655,67.91400,11.66555,0.21884,8.33595
1996-03-29,0.00023,14.63389,2.54115,63.67400,11.00645,0.22418,8.13705
1996-03-30,0.00424,12.34015,2.11455,59.58500,10.44360,0.22843,8.12690
1996-03-31,0.00000,9.70474,2.57959,55.90450,9.96740,0.23223,8.23385
1996-04-01,0.00000,8.01662,2.88682,52.63200,9.41000,0.23512,8.27985
1996-04-02,0.00000,7.98158,2.83629,49.70200,8.84700,0.23820,8.22960
1996-04-03,0.00000,8.08022,2.83046,47.05650,8.45765,0.24113,8.13540
1996-04-04,0.00000,8.16766,2.66930,44.64050,8.06570,0.24470,8.04235
1996-04-05,0.00000,9.05651,2.80085,42.41550,7.63935,0.24798,7.88600
1996-04-06,0.00000,7.60793,2.78295,40.35000,7.29265,0.25096,7.86525
1996-04-07,0.00000,8.12652,2.53528,38.42350,6.98765,0.25412,7.77065
1996-04-08,0.00239,8.36471,2.34697,36.61500,6.69865,0.25739,7.69980
1996-04-09,0.03125,5.25098,1.98443,34.91300,6.42985,0.26049,7.79230
1996-04-10,0.05309,5.05946,1.60100,33.30800,6.08025,0.26473,7.79340
1996-04-11,0.03429,7.72923,2.17720,31.78500,5.90690,0.26753,7.62365
1996-04-12,0.08808,7.05793,2.31161,30.35150,5.72390,0.27122,7.53805
1996-04-13,14.22557,6.46821,0.43117,71.39750,15.59650,0.20877,6.94460
1996-04-14,13.76993,5.57912,0.62866,129.46100,22.78500,0.18222,6.20330
1996-04-15,0.05149,5.73001,2.42221,110.54100,18.84850,0.20035,7.65140
1996-04-16,0.00498,5.65238,2.59562,91.77100,17.31950,0.21230,8.32680
1996-04-17,0.00191,9.37778,3.69454,77.13350,15.97850,0.22064,8.29200
1996-04-18,0.80809,10.33422,2.86023,66.83150,15.04100,0.22613,8.12000
1996-04-19,2.74920,11.15120,1.17095,64.52100,15.41500,0.22317,7.73045
1996-04-20,4.95260,10.36846,0.92439,73.90000,17.12850,0.20996,7.22325
1996-04-21,0.89695,9.62710,0.99698,67.81600,15.41900,0.21525,7.71040
1996-04-22,0.01194,9.32636,2.82968,60.17550,14.19900,0.22176,7.85085
1996-04-23,5.94656,10.12906,0.62697,76.23000,17.07950,0.20400,6.81865
1996-04-24,3.54144,10.11821,1.16773,84.40250,17.94500,0.19960,6.93500
1996-04-25,2.06373,9.06180,1.02317,82.29150,17.30450,0.20265,7.48730
1996-04-26,2.04036,8.94482,0.81041,79.48750,17.07600,0.20523,7.74835
1996-04-27,0.31247,7.05863,0.91543,71.67000,15.76950,0.21130,8.17230
1996-04-28,0.01502,8.47956,2.56608,64.57100,14.68100,0.21691,8.23745
1996-04-29,0.06206,7.06944,2.26890,58.69850,13.79550,0.22185,8.30835
1996-04-30,0.02784,8.32943,2.90883,53.83900,12.82620,0.22612,8.21715
1996-05-01,0.08449,6.67246,1.53131,49.77750,12.10705,0.23047,8.21660
1996-05-02,0.00124,9.85046,4.52407,46.30550,11.40020,0.23458,7.99645
1996-05-03,0.00000,10.47090,4.40381,43.29550,10.76655,0.23939,7.82140
1996-05-04,0.00000,10.37826,3.76533,40.64550,10.12595,0.24288,7.71350
1996-05-05,0.36656,10.43295,2.76640,38.43250,9.83905,0.24649,7.63925
1996-05-06,4.31442,10.72350,1.76327,48.58700,12.20315,0.22920,6.83980
1996-05-07,0.27282,12.29915,3.89578,48.23250,10.68440,0.23341,7.20810
1996-05-08,4.35871,10.96106,3.31282,61.49100,13.50750,0.21926,6.66075
1996-05-09,0.24358,11.24888,4.13558,59.23750,12.18425,0.22697,7.39815
1996-05-10,0.00606,10.84404,3.68545,54.77350,11.49195,0.23397,7.78370
1996-05-11,2.11579,10.39154,2.06348,55.54950,12.43185,0.23216,7.70515
1996-05-12,0.09159,12.81041,1.95742,51.99700,11.44545,0.23694,7.74065
1996-05-13,0.16985,13.60813,2.38264,48.16650,10.88630,0.24154,7.69820
1996-05-14,0.09387,14.32559,2.09232,44.66850,10.21065,0.24550,7.56915
1996-05-15,0.40159,16.01639,2.47950,41.76600,9.92580,0.24880,7.33835
1996-05-16,0.00000,12.74536,5.06518,39.05550,9.37770,0.25203,7.44025
1996-05-17,0.00596,12.62888,4.07736,36.61600,8.98050,0.25549,7.44065
1996-05-18,1.25413,12.35933,2.62576,35.79550,9.58565,0.25577,7.35115
1996-05-19,0.10915,12.26862,3.71145,34.07700,8.88630,0.25880,7.35045
1996-05-20,0.00228,12.25675,3.41168,32.17000,8.29695,0.26317,7.30350
1996-05-21,0.00001,13.83929,4.32562,30.32850,8.03900,0.26704,7.10150
1996-05-22,0.03707,12.97642,3.40924,28.62050,7.75390,0.27062,7.04550
1996-05-23,0.01807,13.62616,3.63127,27.04950,7.53175,0.27395,6.93050
1996-05-24,5.08915,13.12856,2.49105,34.88500,10.62525,0.25270,6.59165
1996-05-25,0.00000,13.37736,3.06116,35.00000,8.90115,0.25610,6.85155
1996-05-26,2.06707,11.49043,2.24641,35.70200,9.67940,0.25821,7.03180
1996-05-27,6.35492,10.51448,0.92922,52.65950,13.60600,0.23149,6.39665
1996-05-28,0.76078,13.14410,2.11454,51.33150,12.08260,0.23999,7.22710
1996-05-29,3.23603,11.89851,2.65120,56.75750,13.84750,0.23582,7.22030
1996-05-30,0.00004,11.52629,4.25121,52.41050,12.56865,0.24374,7.97905
1996-05-31,0.04949,12.21488,3.03745,47.35500,11.99710,0.25113,8.18580
1996-06-01,0.52354,14.30476,1.58061,43.16950,11.77705,0.25626,7.98940
1996-06-02,1.47221,14.69572,2.13143,41.48100,12.06325,0.25629,7.69265
1996-06-03,0.00688,15.67726,3.26351,38.41600,11.12370,0.25988,7.56895
1996-06-04,0.00002,15.26813,4.57076,35.36600,10.63675,0.26407,7.48090
1996-06-05,0.00000,14.76627,4.68240,32.63250,10.18480,0.26792,7.40435
1996-06-06,0.00000,15.41243,4.56754,30.23750,9.82635,0.27135,7.22000
1996-06-07,0.00001,17.34239,4.52195,28.13700,9.48875,0.27510,6.92480
1996-06-08,0.00000,17.85189,5.05990,26.28200,9.18940,0.27839,6.68275
1996-06-09,0.00000,16.29754,4.91536,24.62450,8.89470,0.28184,6.65120
1996-06-10,0.00000,18.36621,5.48826,23.13150,8.62070,0.28541,6.42155
1996-06-11,0.00003,13.23113,4.46466,21.77400,8.36815,0.28854,6.61050
1996-06-12,0.00000,12.19721,4.67296,20.53100,8.13390,0.29155,6.75620
1996-06-13,0.00005,13.75099,4.34834,19.38450,7.86280,0.29463,6.64620
1996-06-14,0.00000,15.21194,4.78519,18.31965,7.63280,0.29758,6.45300
1996-06-15,0.11712,17.28154,4.64104,17.34150,7.56510,0.30035,6.14475
1996-06-16,2.44589,19.43007,4.46487,18.77060,8.98530,0.29204,5.68590
1996-06-17,0.01637,17.08821,4.85934,18.90420,7.89140,0.29127,6.01155
1996-06-18,0.00148,15.03248,4.60958,18.26145,7.49545,0.29605,6.27665
1996-06-19,5.60998,12.53954,1.04876,26.52040,11.05410,0.26805,6.15925
1996-06-20,4.94952,11.79617,1.79489,44.23750,12.75885,0.23894,6.24715
1996-06-21,2.39345,12.70885,0.88964,50.39300,12.73825,0.24188,7.90400
1996-06-22,0.11155,18.66201,4.97290,46.87500,11.86145,0.25641,8.45205
1996-06-23,0.69023,18.89473,3.10324,42.96450,11.84590,0.26707,8.45505
1996-06-24,0.09942,23.36467,6.19228,38.98200,11.41135,0.27445,7.75605
1996-06-25,0.05775,28.52809,8.73443,35.45350,11.05760,0.28026,6.73520
1996-06-26,0.01643,21.89958,6.37525,32.38500,10.70145,0.28486,6.93150
1996-06-27,1.41733,15.01335,3.97039,31.33100,11.27800,0.28433,7.49850
1996-06-28,0.28563,15.01875,4.91510,29.44750,10.66005,0.28630,7.72600
1996-06-29,0.00062,14.74042,4.48833,27.34100,10.21400,0.28942,7.70515
1996-06-30,0.00004,17.20979,4.85647,25.32350,9.94185,0.29315,7.34850
1996-07-01,0.00318,14.23003,3.25440,23.48400,9.73995,0.29660,7.32655
1996-07-02,0.00000,13.87864,4.17997,21.83000,9.54535,0.29976,7.25900
1996-07-03,0.00000,16.15435,4.96363,20.34500,9.36990,0.30267,6.97635
1996-07-04,0.00000,17.59743,4.62695,19.00150,9.23695,0.30558,6.63855
1996-07-05,0.00000,20.06496,5.23732,17.78150,9.09465,0.30842,6.22955
1996-07-06,0.00011,20.49154,5.55566,16.66545,8.95615,0.31115,5.95565
1996-07-07,0.00153,20.65260,5.10515,15.64065,8.78805,0.31387,5.77335
1996-07-08,0.03858,20.80050,5.15798,14.69585,8.67865,0.31626,5.61975
1996-07-09,0.02023,22.16297,5.90417,13.81915,8.55575,0.31842,5.42270
1996-07-10,0.00002,18.47044,5.01945,13.00315,8.43995,0.32026,5.53005
1996-07-11,0.00000,18.37485,4.40682,12.25240,8.32660,0.32058,5.57670
1996-07-12,0.46003,21.50077,5.99894,11.67875,8.48625,0.31994,5.32050
1996-07-13,1.43663,21.94594,6.18694,11.83430,9.16975,0.31429,5.10595
1996-07-14,0.00000,16.97304,5.16096,11.67755,8.49810,0.31116,5.55555
1996-07-15,0.00000,16.46518,4.58160,11.32695,8.21790,0.31143,5.78645
1996-07-16,0.00002,18.24958,4.75868,10.86000,8.05090,0.31127,5.67730
1996-07-17,0.00261,21.65496,5.31290,10.37015,7.93615,0.30934,5.29895
1996-07-18,0.00000,21.39127,5.29778,9.90450,7.86705,0.30797,5.11690
1996-07-19,0.00000,21.82138,4.96030,9.47375,7.81860,0.30603,4.95845
1996-07-20,0.00007,20.10155,5.86916,9.08635,7.77000,0.30291,4.97010
1996-07-21,0.00000,20.78561,6.60998,8.74550,7.72890,0.31103,4.91165
1996-07-22,0.00000,24.44567,7.85492,8.44160,7.67855,0.32174,4.57845
1996-07-23,0.00008,29.79155,8.21247,8.16650,7.61095,0.32818,3.94820
1996-07-24,0.25498,30.23654,7.47274,7.94670,7.71245,0.34261,3.68130
1996-07-25,0.00075,29.46404,8.64625,7.75250,7.54160,0.34724,3.63120
1996-07-26,0.00052,28.53832,7.81275,7.59500,7.40360,0.35624,3.64525
1996-07-27,0.00000,28.00762,8.18477,7.45515,7.28345,0.35855,3.66850
1996-07-28,0.00000,23.13119,7.00079,7.32730,7.17655,0.35767,3.97025
1996-07-29,0.00064,19.00010,5.01730,7.20515,7.06545,0.35695,4.31435
1996-07-30,1.88416,21.34229,6.01794,7.66565,10.27895,0.36325,4.28045
1996-07-31,2.57108,22.00670,6.32681,9.20095,10.64990,0.35952,4.83005
1996-08-01,0.32354,19.52081,6.11723,10.30740,8.86785,0.36426,6.36485
1996-08-02,0.00062,18.32042,5.12222,10.77180,7.87145,0.36267,7.07860
1996-08-03,0.07359,22.11982,7.26234,10.66115,7.47010,0.36864,6.75255
1996-08-04,0.21987,27.21506,7.06970,10.25880,7.41605,0.37447,5.83210
1996-08-05,0.00157,25.27436,6.44836,9.71110,7.26945,0.37978,5.47740
1996-08-06,0.00000,26.24471,6.75903,9.13430,7.23480,0.38297,5.15265
1996-08-07,0.00000,22.04490,4.45523,8.58220,7.25505,0.38563,5.26540
1996-08-08,0.00075,21.03136,4.06751,8.07915,7.29435,0.38662,5.35720
1996-08-09,0.00000,19.83725,3.96538,7.62940,7.33370,0.39916,5.36585
1996-08-10,0.00000,19.14852,4.21678,7.23235,7.36735,0.40460,5.34875
1996-08-11,0.00000,19.76265,4.89094,6.90300,7.38340,0.40237,5.21285
1996-08-12,0.08946,20.48166,5.65991,6.63960,7.45470,0.40328,5.02240
1996-08-13,0.39941,22.48139,6.24339,6.48070,7.74140,0.41390,4.70660
1996-08-14,0.59036,21.37421,3.67417,6.39465,8.09145,0.41412,4.61080
1996-08-15,0.16628,22.04529,4.70877,6.28535,7.96505,0.41192,4.49485
1996-08-16,0.03496,20.28974,2.98749,6.17790,7.79840,0.40942,4.53055
1996-08-17,0.00000,22.86536,4.39132,6.10160,7.64860,0.40827,4.31210
1996-08-18,0.00722,23.64163,3.37711,6.06825,7.55650,0.40500,4.14915
1996-08-19,0.54968,24.68626,4.82473,6.09545,7.93300,0.40273,4.01125
1996-08-20,0.04448,25.42431,4.58992,6.10385,7.76245,0.39972,3.84970
1996-08-21,0.00000,23.05453,4.21721,6.11600,7.63620,0.39644,3.95465
1996-08-22,0.00357,21.23468,3.20331,6.13220,7.57305,0.39983,4.09705
1996-08-23,0.00060,22.21123,3.45941,6.14765,7.52165,0.39552,4.06500
1996-08-24,0.00253,23.15124,4.32497,6.15800,7.46680,0.39121,3.96205
1996-08-25,0.00002,25.50132,6.01377,6.16800,7.40400,0.38668,3.71350
1996-08-26,0.08789,25.02495,6.12712,6.18520,7.41105,0.38788,3.64005
1996-08-27,0.16799,17.09629,2.04440,6.20730,7.45850,0.37965,4.07100
1996-08-28,0.00000,14.81911,2.67679,6.22695,7.32580,0.37067,4.45820
1996-08-29,0.00007,16.18784,2.87909,6.24670,7.22615,0.36738,4.53130
1996-08-30,0.05484,15.41555,2.27278,6.26745,7.17210,0.36360,4.58815
1996-08-31,0.02565,15.55287,2.37953,6.28820,7.08240,0.35315,4.60570
1996-09-01,0.00002,17.45090,2.76674,6.30930,6.95325,0.38049,4.47690
1996-09-02,0.00013,18.99306,2.76939,6.33055,6.82570,0.40685,4.27945
1996-09-03,0.00003,20.85086,4.69184,6.34840,6.68850,0.42217,4.06700
1996-09-04,0.21147,24.74841,5.61967,6.36640,6.72935,0.44176,3.68155
1996-09-05,0.00557,24.55064,5.00579,6.37210,6.56735,0.45649,3.52150
1996-09-06,0.04527,17.10420,3.40890,6.37610,6.45025,0.46460,3.85950
1996-09-07,0.00000,14.42500,2.82790,6.38210,6.30810,0.47029,4.23135
1996-09-08,0.00000,13.95028,2.42444,6.39035,6.33875,0.47725,4.44715
1996-09-09,0.00268,13.72308,2.37143,6.40120,6.06465,0.48218,4.56460
1996-09-10,0.00121,15.07806,2.48381,6.41430,5.95055,0.49826,4.52400
1996-09-11,0.00003,17.03027,3.42904,6.43420,5.84195,0.51054,4.30945
1996-09-12,0.00000,17.74393,3.36810,6.45865,5.73355,0.53622,4.17910
1996-09-13,0.00669,19.27869,3.52540,6.48580,5.63185,0.55382,4.01345
1996-09-14,0.02425,22.19710,3.38961,6.52260,5.56020,0.55886,3.74435
1996-09-15,0.59750,22.31955,2.90671,6.59845,5.94390,0.55682,3.55755
1996-09-16,0.00632,19.94760,2.90561,6.61785,5.67970,0.56476,3.64265
1996-09-17,0.00445,14.64006,2.63154,6.63210,5.49990,0.57397,4.02110
1996-09-18,0.22332,15.77978,2.31849,6.65980,5.53585,0.56845,4.16715
1996-09-19,0.00937,13.48090,1.75066,6.68530,5.37885,0.56191,4.33275
1996-09-20,0.00016,14.07865,2.12304,6.71745,5.23710,0.56803,4.39360
1996-09-21,0.00268,16.08496,2.00174,6.75450,5.12170,0.58010,4.28205
1996-09-22,0.00091,16.21978,1.91511,6.79595,5.02015,0.58774,4.19435
1996-09-23,0.00000,17.85295,3.06063,6.83860,4.92810,0.59109,4.06275
1996-09-24,0.01276,15.11613,2.58949,6.88275,4.85705,0.59601,4.14560
1996-09-25,0.00125,13.73840,1.58433,6.92585,4.77040,0.60093,4.27525
1996-09-26,0.05338,14.63330,2.79679,6.96350,4.73755,0.60318,4.30480
1996-09-27,0.58149,14.35981,2.29835,7.03555,5.09975,0.60381,4.34140
1996-09-28,0.00073,12.51030,1.82881,7.04540,4.82270,0.60733,4.39395
1996-09-29,0.07369,12.46900,0.16194,7.04550,4.71180,0.61290,4.48960
1996-09-30,0.00000,15.33336,2.72319,7.04690,4.54885,0.61856,4.37910
1996-10-01,0.00211,14.41422,1.84512,7.05305,4.44980,0.62451,4.33685
1996-10-02,0.00618,15.70004,2.94471,7.06275,4.35930,0.63028,4.21510
1996-10-03,5.72646,13.95359,1.31892,8.34675,9.33560,0.58786,4.24405
1996-10-04,0.00000,10.13038,1.55625,7.60885,6.99005,0.56521,5.42710
1996-10-05,0.24303,9.11190,1.58662,6.83135,6.22390,0.55432,6.10905
1996-10-06,3.89885,12.91465,0.62537,7.32270,9.28060,0.51357,6.03990
1996-10-07,0.46811,12.75206,2.49822,7.28520,7.85045,0.49767,6.41415
1996-10-08,5.37278,11.51960,0.91665,10.61930,11.45075,0.46332,6.44710
1996-10-09,0.01010,10.39690,1.88219,11.49190,9.04360,0.46011,7.40820
1996-10-10,0.80112,8.28606,1.00582,10.80555,9.06730,0.47626,7.97780
1996-10-11,2.61176,11.76189,1.81724,11.23155,10.83545,0.47622,7.44645
1996-10-12,0.07768,12.17573,1.68112,10.41655,9.92210,0.48427,7.89955
1996-10-13,0.00000,10.12337,1.46114,9.22830,9.79945,0.49790,8.16460
1996-10-14,0.04258,8.46515,1.70845,8.07800,10.14430,0.51865,8.27690
1996-10-15,0.00003,8.16126,1.50604,7.07825,10.67155,0.54263,8.13550
1996-10-16,0.00002,5.70448,1.24436,6.24530,11.31690,0.57185,8.07570
1996-10-17,0.00000,4.75621,0.60021,5.56875,11.99315,0.58778,7.95385
1996-10-18,0.00000,5.23034,0.92229,5.16260,12.63585,0.58016,7.76300
1996-10-19,0.00069,5.73527,0.84681,5.10700,13.18635,0.56312,7.47045
1996-10-20,0.00057,9.03419,0.86093,5.26740,13.65800,0.53619,6.98090
1996-10-21,0.15093,9.73847,0.74176,5.54560,14.09475,0.51468,6.54590
1996-10-22,0.65015,8.88975,0.69099,5.89615,14.71630,0.50093,6.30955
1996-10-23,0.05144,9.62585,0.94819,6.21435,14.50690,0.48150,6.10140
