date,precipitation (mm),temperature (°C),potential evapotranspiration (mm),flow (m³/s),suspended sediment (mg/L),total phosphorus (mg/L),nitrate (mg/L)
1996-09-17,1.61801,15.43376,1.01101,28.35950,20.43200,0.28527,8.03625
1996-09-18,0.00000,13.24094,2.29953,24.84100,19.52650,0.29543,8.24665
1996-09-19,0.00011,11.59736,1.84894,21.50950,18.99700,0.30585,8.35315
1996-09-20,0.00149,10.53260,1.49388,18.60850,18.75750,0.31496,8.29600
1996-09-21,0.99492,13.55675,0.82428,16.57005,19.25600,0.32069,7.83850
1996-09-22,0.25803,12.45396,2.82525,14.63140,18.80050,0.32621,7.56790
1996-09-23,0.57930,10.32803,1.41997,13.01305,18.94700,0.33135,7.49660
1996-09-24,0.00000,9.97338,1.92795,11.49430,18.61050,0.33636,7.40450
1996-09-25,3.40457,11.95680,1.13991,12.53560,20.42200,0.32225,7.03155
1996-09-26,0.92485,11.52631,1.94464,12.70570,19.30750,0.31729,7.16290
1996-09-27,6.13386,12.49972,1.77144,20.00100,21.61050,0.28602,6.99180
1996-09-28,0.28574,10.40003,1.68961,20.62545,18.72400,0.28929,7.47635
1996-09-29,1.28473,8.34530,0.80210,19.60700,18.53750,0.30165,7.74245
1996-09-30,1.94062,8.38062,0.71867,19.05970,19.00100,0.31016,7.84945
1996-10-01,10.12055,11.75965,0.93511,37.55195,24.44700,0.25857,7.43220
1996-10-02,0.18734,9.03950,0.63481,35.33810,20.34300,0.27182,8.00350
1996-10-03,1.46558,9.36861,1.46779,31.73255,20.21200,0.28885,8.14115
1996-10-04,5.40447,13.38466,0.83583,36.39360,22.96100,0.28125,7.74210
1996-10-05,8.63408,12.49959,0.21114,56.20550,27.40350,0.25051,7.18505
1996-10-06,0.00000,11.10472,1.00203,49.11050,23.62850,0.26594,8.51370
1996-10-07,0.00382,9.01453,0.78109,40.78200,22.21450,0.28510,9.21240
1996-10-08,1.91168,11.66339,0.50751,37.14750,22.57000,0.29236,8.81975
1996-10-09,0.53247,13.06492,0.38669,32.16450,21.27000,0.30286,8.82260
1996-10-10,0.00007,7.87065,0.81149,27.44000,20.38850,0.31314,9.10285
1996-10-11,0.00130,6.09013,0.70011,23.43800,19.95800,0.32187,9.18875
1996-10-12,0.03840,7.16001,0.53844,20.12150,19.59600,0.32966,8.93000
1996-10-13,0.00038,9.25803,0.99941,17.37600,19.35050,0.33624,8.46460
1996-10-14,1.09534,6.61679,0.09607,15.58565,19.85650,0.33900,8.26805
1996-10-15,0.00251,5.96303,0.86508,13.81485,19.18500,0.34227,8.18165
1996-10-16,3.20062,6.18411,0.42759,15.95425,20.54200,0.32330,7.54120
1996-10-17,0.00000,5.04142,0.59894,16.41830,18.79950,0.31941,8.75435
1996-10-18,0.00000,5.61277,0.51326,15.73330,18.13800,0.32527,9.22300
1996-10-19,0.00334,3.61542,0.50340,14.51450,17.79650,0.33391,9.38915
1996-10-20,0.10979,5.08341,0.30474,13.17500,17.70500,0.34174,9.17795
1996-10-21,0.10238,8.27723,0.21299,11.87640,17.59345,0.34804,8.59840
1996-10-22,0.02284,5.99063,0.35932,10.67335,17.50345,0.35283,8.35765
1996-10-23,0.01374,9.92762,0.78231,9.58125,17.37960,0.35626,7.84980
1996-10-24,0.65264,12.12187,1.28380,8.75525,17.73815,0.35488,7.31340
1996-10-25,0.11161,9.18702,0.88631,7.97185,17.58010,0.35333,7.19190
1996-10-26,0.91718,6.11673,0.39436,7.45290,20.68850,0.35292,7.29315
1996-10-27,0.00063,5.66782,0.93429,6.86190,19.44415,0.34869,7.29400
1996-10-28,1.38238,8.69341,0.41886,6.73685,19.85450,0.34065,6.99005
1996-10-29,0.00002,10.51179,0.69725,6.45480,18.87630,0.33117,6.84920
1996-10-30,1.71150,8.95228,0.18205,6.73545,20.67600,0.31908,6.81145
1996-10-31,0.30934,7.96021,0.05367,6.73450,19.32980,0.30904,7.02770
1996-11-01,7.89665,10.79078,0.30389,14.43250,22.61100,0.26946,6.74990
1996-11-02,0.09525,8.19332,0.26601,16.90555,18.45800,0.27027,7.22505
1996-11-03,2.97415,8.67545,0.02205,19.20170,19.29200,0.28072,7.27595
1996-11-04,0.13505,9.34695,0.20833,17.68610,17.60700,0.30020,7.61635
1996-11-05,0.43589,6.62733,0.09581,15.55480,17.44150,0.32211,7.87635
1996-11-06,4.38609,6.74869,0.54005,18.15470,20.20500,0.31306,7.74780
1996-11-07,2.20682,11.45034,0.38499,19.37450,19.91150,0.31178,7.54325
1996-11-08,2.22695,13.91124,1.01205,19.81055,20.04250,0.31506,7.20160
1996-11-09,2.69170,10.37467,0.44613,21.96515,20.64100,0.31075,7.07685
1996-11-10,0.01620,6.48201,0.47792,20.35890,19.17050,0.32063,8.41355
1996-11-11,0.00000,1.53195,0.20282,17.92255,18.70550,0.33437,9.37115
1996-11-12,0.00630,0.73679,0.06062,15.54495,18.62600,0.34657,9.69275
1996-11-13,0.07877,0.94976,0.07211,13.44065,18.79000,0.35663,9.61345
1996-11-14,0.04101,2.46537,0.13867,11.62525,18.90700,0.36430,9.24670
1996-11-15,0.00290,6.73454,0.37766,10.08190,19.07850,0.36914,8.58155
1996-11-16,0.00000,5.59798,0.22278,8.77195,19.29850,0.37216,8.19030
1996-11-17,0.11983,3.59847,0.13174,7.70810,19.72100,0.37070,8.05275
1996-11-18,0.00003,3.20466,0.36159,6.82270,19.99050,0.36852,7.90105
1996-11-19,0.00009,0.66237,0.30754,6.07075,20.23450,0.36572,7.91125
1996-11-20,0.77448,2.27215,0.03252,5.57935,20.99600,0.35807,7.77245
1996-11-21,2.83630,6.89552,0.00834,6.09700,22.82000,0.33281,7.21490
1996-11-22,0.46517,10.71839,0.23041,6.21800,21.62700,0.31500,6.90725
1996-11-23,1.85873,11.53604,0.27137,6.81070,22.18200,0.30442,6.64215
1996-11-24,12.98786,8.91469,0.12225,29.33115,27.34900,0.23296,6.50225
1996-11-25,2.03841,2.53626,0.35308,34.35145,23.70050,0.24979,7.34675
1996-11-26,0.00002,-0.00813,0.08681,29.98765,21.33000,0.28030,8.68970
1996-11-27,0.00405,1.43022,0.02940,25.18160,20.83650,0.31090,9.17700
1996-11-28,0.61310,9.31210,0.33820,21.27750,21.29550,0.33465,8.59100
1996-11-29,0.10813,9.68685,0.32658,17.84215,20.79600,0.35258,8.02955
1996-11-30,10.03374,10.11332,0.19490,32.79390,27.05250,0.28936,7.28915
1996-12-01,0.36597,11.31570,0.63119,31.99235,23.27950,0.29714,7.54590
1996-12-02,4.50976,6.66849,0.42544,35.13810,25.51750,0.29297,7.81790
1996-12-03,12.13165,7.50268,0.09063,63.45300,33.60550,0.24825,7.87745
1996-12-04,8.29903,9.20800,0.19011,79.59050,36.27200,0.23928,8.00380
1996-12-05,2.71688,6.95148,0.16311,72.44800,33.98700,0.25242,8.70785
1996-12-06,6.50259,9.50787,0.16479,79.75150,35.99600,0.24547,8.85485
1996-12-07,1.39589,10.66364,0.64404,67.88700,32.44350,0.25801,9.82560
1996-12-08,6.55792,10.10033,0.05574,74.15400,34.48100,0.24670,9.88395
1996-12-09,4.73804,10.51666,0.41488,75.51850,33.85750,0.24307,9.94930
1996-12-10,5.90316,10.34727,0.41373,80.71650,34.50500,0.23582,10.04195
1996-12-11,2.93422,8.08864,0.12439,75.84050,32.47200,0.23940,10.42490
1996-12-12,5.00067,8.72847,0.02573,81.17300,33.30850,0.23251,10.19250
1996-12-13,1.83659,7.61336,0.25195,73.58550,30.84350,0.23941,10.99895
1996-12-14,3.43472,7.81114,0.44650,74.94400,30.72600,0.23669,10.76705
1996-12-15,1.13020,2.19446,0.24150,66.78150,28.35350,0.24486,11.85140
1996-12-16,0.30577,-0.02718,0.01591,57.87150,25.91750,0.25449,12.21900
1996-12-17,8.08509,5.36057,0.29528,74.53950,30.18800,0.23182,11.22525
1996-12-18,3.45579,10.25281,0.32467,76.49950,28.79250,0.23233,10.43005
1996-12-19,2.50207,9.34554,0.18342,73.60300,27.55150,0.23733,10.36885
1996-12-20,6.83108,9.87658,0.68747,94.66600,31.40700,0.22048,9.48985
1996-12-21,0.00195,6.75291,0.09768,83.41700,27.74850,0.23252,11.00140
1996-12-22,0.02168,2.84618,0.00375,72.35600,25.35200,0.24350,11.75135
1996-12-23,0.10809,2.35322,0.00767,63.41450,23.33950,0.25242,11.71355
1996-12-24,10.42480,5.93288,0.15060,92.09150,29.92650,0.22049,10.65315
1996-12-25,6.87349,6.59284,0.07594,119.14200,33.17950,0.20743,9.43475
1996-12-26,1.98485,2.14738,0.02792,109.63600,30.86850,0.21719,11.11860
1996-12-27,2.75956,0.62000,0.00121,104.42700,29.66950,0.22114,11.80740
1996-12-28,1.33362,1.81962,0.20873,93.77650,27.54100,0.22830,12.31200
1996-12-29,2.08196,4.36622,0.07986,88.49450,26.39800,0.23105,11.96875
1996-12-30,0.00000,3.09292,0.14430,78.77700,23.81050,0.23827,11.91100
1996-12-31,0.00000,3.09292,0.14430,70.57100,21.76900,0.24484,11.60020
